"","partID_given","partID","dyadID","gender_baseline","Progress","Duration","RecordedDate","DistributionChannel","day","gender","gender_6_TEXT","gate1","gate2","gate3","gate4","gate5","gate6","beds","vaccum","food","dishes","garbage","yardwork","pets","laundry","errands","cars","finances","events","calls","other_chores","fair_chores","satisfied_chores","homeschool","attention","worrying","activities","clothes","sick","getting_up","put_to_bed","discipline","reading","playing","picking_up","hygiene","dressing","comforting","feeding","other_childcare","fair_childcare","satisfied_childcare","wfibs1","wfibs2","wfibs3","covid_pres1","covid_pres2","covid_pres3","covid_pres4","covid_pres5","covid_pres6","qmi1","qmi2","qmi3","qmi4","comm1","comm2","comm3","comm4","comments","ResponseID","RecordedDate_lag","dist","first_sec","prob","rec_num","weekish","day_of_study","week","problems","ID_check"
"2244","","R_3pi5uRLzODYQZSV",31423023,"Woman",100,233,2020-10-11 17:27:00,"smsinvite","Sunday","Woman",NA,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Yes","No","Yes","Yes","No","No","Yes","No","No","No","No","Yes","Yes","No","Fair to both you and your partner","Neither satisfied nor dissatisfied","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","No","Fair to both you and your partner","Neither satisfied nor dissatisfied","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Mostly true about me","Neither agree nor disagree","Strongly disagree","Strongly agree","Strongly agree","No",8,2020-10-05 05:02:00,6.51736111111111,2,0,14,2,14,2,0,0
"2245","","R_TuUDpU6tnQ77WPT",31423023,"Man",100,789,2020-09-29 12:07:00,"smsinvite","Monday","Man",NA,"Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Yes","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No I did not","Fair to both you and your partner","Very satisfied","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No I did not","Fair to both you and your partner","Very satisfied","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Somewhat true about me","Mostly true about me","Strongly disagree","Somewhat agree","Strongly agree","Strongly agree","No I do not",3,NA,NA,1,0,1,1,1,1,1,0
"2246","","R_TuUDpU6tnQ77WPT",31423023,"Man",100,3343,2020-09-29 17:56:00,"smsinvite","Tuesday","Man",NA,"Strongly agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","No","Yes","No","No","No","Fair to both you and your partner","Very satisfied","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","No","Fair to both you and your partner","Very satisfied","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Somewhat true about me","Somewhat true about me","Mostly true about me","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat agree","No I do not",11,NA,NA,1,0,2,1,2,1,1,0
"2247","","R_TuUDpU6tnQ77WPT",31423023,"Man",100,804,2020-09-30 17:14:00,"smsinvite","Wednesday","Man",NA,"Strongly agree","Strongly disagree","Somewhat disagree","Somewhat agree","Strongly disagree","Strongly disagree","Yes","Yes","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No I did not","Fair to both you and your partner","Very satisfied","Yes","Yes","Yes","No","No","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","No I do not","Fair to both you and your partner","Very satisfied","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Somewhat true about me","Mostly true about me","Strongly disagree","Somewhat agree","Somewhat agree","Strongly agree","No I did not",13,NA,NA,1,0,3,1,3,1,1,0
"2248","","R_TuUDpU6tnQ77WPT",31423023,"Man",100,5946,2020-10-01 18:39:00,"smsinvite","Thursday","Man",NA,"Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Yes","Yes","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","Fair to both you and your partner","Very satisfied","Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","No","Fair to both you and your partner","Very satisfied","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","No",9,NA,NA,1,0,4,1,4,1,1,0
"2249","","R_TuUDpU6tnQ77WPT",31423023,"Man",100,11997,2020-10-02 20:20:00,"smsinvite","Friday","Man",NA,"Somewhat agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No","Fair to both you and your partner","Very satisfied","Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No","Yes","No","No I did not","Fair to both you and your partner","Very satisfied","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No I do not",1,NA,NA,1,0,5,1,5,1,1,0
"2250","","R_TuUDpU6tnQ77WPT",31423023,"Man",100,42564,2020-10-04 04:50:00,"smsinvite","Saturday","Man",NA,"Somewhat agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","No","Fair to both you and your partner","Very satisfied","Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","No","Fair to both you and your partner","Very satisfied","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Somewhat true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No",6,NA,NA,1,0,6,1,6,1,1,0
"2251","","R_TuUDpU6tnQ77WPT",31423023,"Man",100,42661,2020-10-05 04:51:00,"smsinvite","Monday","Man",NA,"Strongly agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Yes","Yes","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","Fair to both you and your partner","Very satisfied","Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","Yes","No","Fair to both you and your partner","Very satisfied","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","No",4,2020-09-29 12:07:00,5.69722222222222,2,0,7,1,8,2,1,0
"2252","","R_TuUDpU6tnQ77WPT",31423023,"Man",100,43898,2020-10-06 05:12:00,"smsinvite","Monday","Man",NA,"Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Yes","Yes","Yes","No","No","No","Yes","No","No","Yes","Yes","No","No","No","Fair to both you and your partner","Very satisfied","Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","Yes","No","No","Yes","Yes","No","Fair to both you and your partner","Very satisfied","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Somewhat true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","No",5,2020-10-05 04:51:00,1.01458333333333,3,1,8,2,8,2,1,0
"2253","","R_TuUDpU6tnQ77WPT",31423023,"Man",100,45648,2020-10-07 05:42:00,"smsinvite","Tuesday","Man",NA,"Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Yes","Yes","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","Fair to both you and your partner","Very satisfied","Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","No","Fair to both you and your partner","Very satisfied","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","No",12,2020-09-29 17:56:00,7.49027777777778,2,0,9,2,9,2,1,0
"2254","","R_TuUDpU6tnQ77WPT",31423023,"Man",100,44884,2020-10-08 06:05:00,"smsinvite","Wednesday","Man",NA,"Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Yes","Yes","Yes","No","No","No","Yes","No","No","Yes","Yes","No","No","No","Fair to both you and your partner","Very satisfied","Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","No","Fair to both you and your partner","Very satisfied","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Somewhat agree","Strongly disagree","Strongly agree","Strongly disagree","No",14,2020-09-30 17:14:00,7.53541666666667,2,0,10,2,10,2,1,0
"2255","","R_TuUDpU6tnQ77WPT",31423023,"Man",100,46633,2020-10-09 05:58:00,"smsinvite","Thursday","Man",NA,"Strongly agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Yes","Yes","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","Fair to both you and your partner","Very satisfied","Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","No","Fair to both you and your partner","Very satisfied","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","No",10,2020-10-01 18:39:00,7.47152777777778,2,0,11,2,11,2,1,0
"2256","","R_TuUDpU6tnQ77WPT",31423023,"Man",100,50071,2020-10-10 06:55:00,"smsinvite","Friday","Man",NA,"Strongly agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","No","No","No","Fair to both you and your partner","Very satisfied","Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","Yes","No","No","No","Yes","No","Fair to both you and your partner","Very satisfied","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","A little true about me","A little true about me","Not true about me","Not true about me","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","No",2,2020-10-02 20:20:00,7.44097222222222,2,0,12,2,12,2,1,0
"2257","","R_TuUDpU6tnQ77WPT",31423023,"Man",100,10095,2020-10-10 19:49:00,"smsinvite","Saturday","Man",NA,"Strongly agree","Strongly disagree","Somewhat agree","Strongly agree","Strongly disagree","Somewhat agree","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Fair to both you and your partner","Very satisfied","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","No","Fair to both you and your partner","Very satisfied","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","No",7,2020-10-04 04:50:00,6.62430555555556,2,0,13,2,13,2,1,0
"2258","","R_TuUDpU6tnQ77WPT",31423023,"Man",100,1139,2020-10-11 17:19:00,"smsinvite","Sunday","Man",NA,"Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","No","No","No","No","Fair to both you and your partner","Very satisfied","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","Fair to both you and your partner","Very satisfied","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Somewhat agree","Strongly disagree","Somewhat disagree","Strongly disagree","No",8,NA,NA,1,0,14,2,14,2,1,0
"2259","","R_1JLdQx83Z0hCu7i",31455950,"",100,172,2020-09-28 19:08:00,"email","Monday","Woman",NA,"Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Strongly disagree","Strongly disagree","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","No","No","Na","Fair to both you and your partner","Very satisfied","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","na","Fair to both you and your partner","Somewhat satisfied","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Strongly agree","Somewhat disagree","Strongly disagree","Strongly agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","na",1,NA,NA,1,0,1,1,1,1,0,0
"2260","","R_1JLdQx83Z0hCu7i",31455950,"Man,Cis gendered",100,158,2020-09-29 17:26:00,"email","Tuesday","Woman",NA,"Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Somewhat agree","Strongly disagree","Strongly disagree","No","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Yes","No","No","No","Fair to both you and your partner","Somewhat satisfied","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","no","Fair to both you and your partner","Very satisfied","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","na",2,NA,NA,1,0,2,1,2,1,0,0
"2261","","R_1JLdQx83Z0hCu7i",31455950,"Man,Cis gendered",100,186,2020-09-30 19:53:00,"email","Wednesday","Woman",NA,"Somewhat agree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Strongly disagree","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Yes","No","No","No","Slightly unfair to you","Somewhat dissatisfied","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","no",3,NA,NA,1,0,3,1,3,1,0,0
"2262","","R_2rUwS3BicAXnRPd",31455950,"",100,206,2020-09-28 19:05:00,"smsinvite","Monday","Man",NA,"Neither agree nor disagree","Strongly disagree","Strongly disagree","Somewhat disagree","Strongly disagree","Strongly disagree","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","No","No","No","No","Na","Fair to both you and your partner","Somewhat satisfied","Yes","Yes","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","na","Fair to both you and your partner","Somewhat satisfied","Somewhat agree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","none",1,NA,NA,1,0,1,1,1,1,0,0
"2263","","R_2rUwS3BicAXnRPd",31455950,"Woman,Cis gendered",100,225,2020-09-29 17:23:00,"smsinvite","Tuesday","Man",NA,"Neither agree nor disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","No","Fair to both you and your partner","Somewhat satisfied","No","Yes","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","no","Fair to both you and your partner","Somewhat satisfied","Strongly disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Strongly disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","no",2,NA,NA,1,0,2,1,2,1,0,0
"2264","","R_2rUwS3BicAXnRPd",31455950,"Woman,Cis gendered",100,168,2020-09-30 19:43:00,"smsinvite","Wednesday","Man",NA,"Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","None","Fair to both you and your partner","Somewhat satisfied","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","no","Fair to both you and your partner","Very satisfied","Somewhat agree","Strongly disagree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","none",3,NA,NA,1,0,3,1,3,1,0,0
"2265","","R_2TBRBwuCwt5nHIB",31471311,"Woman",100,192,2020-10-05 21:22:00,"smsinvite","Monday","Woman",NA,"Strongly disagree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","None","Fair to both you and your partner","Somewhat satisfied","Yes","Yes","No","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","None","Fair to both you and your partner","Neither satisfied nor dissatisfied","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","Strongly agree","Somewhat true about me","Somewhat true about me","Mostly true about me","Somewhat true about me","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","No",2,NA,NA,1,0,1,1,1,1,0,0
"2266","","R_3NwwT3kjHCJHcge",31764329,"",100,118,2020-09-29 05:51:00,"email","Monday","Man",NA,"Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","Very fair to me","Somewhat satisfied","No","Yes","Yes","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","No","Very fair to me","Somewhat satisfied","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Mostly true about me","Mostly true about me","Somewhat true about me","Somewhat true about me","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Nothing. ",3,NA,NA,1,0,1,1,1,1,1,0
"2267","","R_3NwwT3kjHCJHcge",31764329,"Man",100,127,2020-09-29 17:03:00,"email","Tuesday","Man",NA,"Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","Neither agree nor disagree","Strongly agree","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","Nope. ","Pretty much fair to me","Neither satisfied nor dissatisfied","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Nope. ","Pretty much fair to me","Very satisfied","Strongly agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat disagree","Strongly disagree","Mostly true about me","Somewhat true about me","A little true about me","A little true about me","Somewhat agree","Strongly agree","Strongly agree","Somewhat agree","Nothing. ",10,NA,NA,1,0,2,1,2,1,1,0
"2268","","R_3NwwT3kjHCJHcge",31764329,"Man",100,175,2020-09-30 19:51:00,"email","Wednesday","Man",NA,"Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Nope","Pretty much fair to me","Very satisfied","Yes","No","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","Nope","Fair to both you and your partner","Somewhat satisfied","Somewhat agree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Strongly agree","Strongly agree","Somewhat agree","Neither agree nor disagree","A little true about me","Not true about me","A little true about me","Mostly true about me","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","Nothing",12,NA,NA,1,0,3,1,3,1,1,0
"2269","","R_3NwwT3kjHCJHcge",31764329,"Man",100,273,2020-10-01 17:22:00,"email","Thursday","Man",NA,"Somewhat agree","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","nothing","Pretty much fair to me","Very satisfied","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Nothing","Slightly unfair to you","Somewhat satisfied","Somewhat agree","Strongly agree","Somewhat disagree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","Somewhat disagree","A little true about me","Not true about me","A little true about me","Somewhat true about me","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Nope",8,NA,NA,1,0,4,1,4,1,1,0
"2270","","R_3NwwT3kjHCJHcge",31764329,"Man",100,137,2020-10-03 07:44:00,"email","Friday","Man",NA,"Strongly agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat disagree","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","No","Yes","No","Very fair to me","Somewhat satisfied","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","no ","Pretty much fair to me","Very satisfied","Somewhat agree","Somewhat disagree","Somewhat agree","Strongly agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Mostly true about me","Somewhat true about me","A little true about me","Mostly true about me","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat agree","",1,NA,NA,1,0,5,1,5,1,1,0
"2271","","R_3NwwT3kjHCJHcge",31764329,"Man",100,101,2020-10-04 13:42:00,"email","Saturday","Man",NA,"Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Strongly agree","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","Nothing","Slightly unfair to you","Neither satisfied nor dissatisfied","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Nothing","Slightly unfair to you","Neither satisfied nor dissatisfied","Strongly agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Strongly agree","Somewhat agree","Strongly agree","A little true about me","Not true about me","Not true about me","A little true about me","Somewhat agree","Strongly agree","Strongly agree","Somewhat agree","Nothing",5,NA,NA,1,0,6,1,6,1,1,0
"2272","","R_3NwwT3kjHCJHcge",31764329,"Man",100,119,2020-10-04 21:30:00,"email","Sunday","Man",NA,"Neither agree nor disagree","Somewhat disagree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","No","Slightly unfair to you","Very satisfied","Yes","No","Yes","No","No","No","Yes","No","Yes","No","Yes","No","Yes","No","No","No","no","Very unfair to you","Very satisfied","Somewhat disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Strongly agree","Somewhat agree","Somewhat disagree","Strongly disagree","Neither agree nor disagree","Mostly true about me","A little true about me","Not true about me","Somewhat true about me","Somewhat disagree","Strongly agree","Somewhat disagree","Somewhat disagree","no",7,NA,NA,1,0,7,1,7,1,1,0
"2273","","R_3NwwT3kjHCJHcge",31764329,"Man",100,314,2020-10-05 17:52:00,"email","Monday","Man",NA,"Strongly agree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","Neither agree nor disagree","Yes","No","No","No","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","no","Fair to both you and your partner","Very satisfied","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","no","Pretty much fair to me","Very dissatisfied","Somewhat agree","Somewhat agree","Strongly disagree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Not true about me","A little true about me","Somewhat true about me","A little true about me","Somewhat agree","Strongly agree","Strongly agree","Somewhat agree","no",4,2020-09-29 05:51:00,6.50069444444444,2,0,8,2,8,2,1,0
"2274","","R_3NwwT3kjHCJHcge",31764329,"Man",100,153,2020-10-06 17:47:00,"email","Tuesday","Man",NA,"Somewhat disagree","Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","Neither agree nor disagree","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","Very fair to me","Somewhat satisfied","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","No","Yes","No","Yes","Yes","No","Very fair to me","Very satisfied","Somewhat agree","Strongly agree","Somewhat disagree","Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","A little true about me","Somewhat true about me","Mostly true about me","Somewhat true about me","Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","Nothing",11,2020-09-29 17:03:00,7.03055555555556,2,0,9,2,9,2,1,0
"2275","","R_3NwwT3kjHCJHcge",31764329,"Man",100,143,2020-10-07 17:03:00,"email","Wednesday","Man",NA,"Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","Yes","no","Pretty much fair to me","Very satisfied","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","no","Pretty much fair to me","Very satisfied","Somewhat agree","Strongly agree","Somewhat disagree","Strongly agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","A little true about me","Not true about me","A little true about me","Somewhat true about me","Somewhat agree","Strongly agree","Strongly agree","Somewhat agree","no",13,2020-09-30 19:51:00,6.88333333333333,2,0,10,2,10,2,1,0
